Season,TeamID,TeamName,num,count,win_count,win_rate,season_elo
2010,3175,Delaware St,74,28.0,4.0,0.14285714285714285,23.010202907073378
2010,3176,Denver,75,31.0,18.0,0.5806451612903226,38.75421578584819
2010,3177,DePaul,76,32.0,21.0,0.65625,59.71059362654435
2010,3178,Detroit,77,31.0,17.0,0.5483870967741935,35.22699151054823
2010,3179,Drake,78,28.0,13.0,0.4642857142857143,42.774176495514496
2010,3180,Drexel,79,30.0,17.0,0.5666666666666667,46.275505657550084
2010,3181,Duke,80,32.0,27.0,0.84375,76.58864003182615
2010,3182,Duquesne,81,31.0,20.0,0.6451612903225806,45.23279827107717
2010,3183,E Illinois,82,32.0,22.0,0.6875,40.85518064284783
2010,3184,E Kentucky,83,28.0,11.0,0.39285714285714285,23.97954824074428
2010,3185,E Michigan,84,27.0,19.0,0.7037037037037037,39.50899701300473
2010,3186,E Washington,85,28.0,17.0,0.6071428571428571,31.024725511438092
2010,3187,East Carolina,86,31.0,22.0,0.7096774193548387,44.77871331445769
2010,3188,SIUE,87,24.0,5.0,0.20833333333333334,24.076860724503092
2010,3189,Elon,88,27.0,9.0,0.3333333333333333,24.956676368555065
2010,3190,ETSU,89,31.0,23.0,0.7419354838709677,44.920912890301764
2010,3191,Evansville,90,30.0,4.0,0.13333333333333333,30.25898421027739
2010,3192,F Dickinson,91,29.0,9.0,0.3103448275862069,22.41393923575619
2010,3193,Fairfield,92,32.0,19.0,0.59375,37.52263380204624
2010,3194,FL Atlantic,93,28.0,13.0,0.4642857142857143,36.73084287260575
2010,3195,FL Gulf Coast,94,30.0,24.0,0.8,46.39353678320083
2010,3196,Florida,95,30.0,14.0,0.4666666666666667,52.068476466327624
2010,3197,Florida A&M,96,26.0,15.0,0.5769230769230769,29.48183778445636
2010,3198,Florida Intl,97,29.0,13.0,0.4482758620689655,35.694571824259114
2010,3199,Florida St,98,30.0,25.0,0.8333333333333334,67.86601140771822
2010,3200,Fordham,99,30.0,8.0,0.26666666666666666,22.669719772778492
2010,3201,Fresno St,100,33.0,27.0,0.8181818181818182,53.335020115010906
2010,3202,Furman,101,30.0,6.0,0.2,25.630337557925728
2010,3203,G Washington,102,28.0,6.0,0.21428571428571427,41.13245078094707
2010,3204,Ga Southern,103,29.0,17.0,0.5862068965517241,38.83823529981696
2010,3205,Gardner Webb,104,28.0,24.0,0.8571428571428571,38.97067963549131
2010,3206,George Mason,105,30.0,10.0,0.3333333333333333,26.912757920012595
2010,3207,Georgetown,106,30.0,24.0,0.8,58.2411975755636
2010,3208,Georgia,107,31.0,23.0,0.7419354838709677,60.736500570881375
2010,3209,Georgia St,108,30.0,15.0,0.5,36.291970426341464
2010,3210,Georgia Tech,109,32.0,23.0,0.71875,59.54163888101077
2010,3211,Gonzaga,110,31.0,27.0,0.8709677419354839,60.98281412750477
2010,3212,Grambling,111,27.0,12.0,0.4444444444444444,18.75929601285022
2010,3213,Grand Canyon,112,0.0,0.0,0.0,50.0
2010,3214,Hampton,113,30.0,19.0,0.6333333333333333,37.31305975379206
2010,3215,Hardin-Simmons,114,0.0,0.0,0.0,50.0
2010,3216,Hartford,115,31.0,27.0,0.8709677419354839,57.02911957089732
2010,3217,Harvard,116,28.0,20.0,0.7142857142857143,42.04117927957667
2010,3218,Hawaii,117,25.0,8.0,0.32,28.026423028788372
2010,3219,High Point,118,31.0,17.0,0.5483870967741935,32.600593548728526
2010,3220,Hofstra,119,32.0,19.0,0.59375,42.607952014893996
2010,3221,Holy Cross,120,20.0,6.0,0.3,28.26813053295544
2010,3222,Houston,121,31.0,17.0,0.5483870967741935,44.08352136765103
2010,3223,Houston Chr,122,23.0,0.0,0.0,16.030631794533242
2010,3224,Howard,123,29.0,15.0,0.5172413793103449,23.48063750321846
2010,3225,Idaho,124,31.0,11.0,0.3548387096774194,31.48758726953885
2010,3226,Idaho St,125,28.0,13.0,0.4642857142857143,33.679081180227826
2010,3227,IL Chicago,126,30.0,12.0,0.4,33.95635339783685
2010,3228,Illinois,127,30.0,16.0,0.5333333333333333,52.09592537055045
2010,3229,Illinois St,128,31.0,24.0,0.7741935483870968,55.544156223412415
2010,3230,Incarnate Word,129,0.0,0.0,0.0,50.0
2010,3231,Indiana,130,30.0,14.0,0.4666666666666667,52.74392644519263
2010,3232,Indiana St,131,29.0,16.0,0.5517241379310345,41.21744345361367
2010,3233,Iona,132,31.0,18.0,0.5806451612903226,38.91692537245895
2010,3234,Iowa,133,32.0,19.0,0.59375,59.24315333125351
2010,3235,Iowa St,134,28.0,21.0,0.75,64.11067343610407
2010,3236,PFW,135,28.0,12.0,0.42857142857142855,30.56649705534521
2010,3237,IUPUI,136,28.0,2.0,0.07142857142857142,21.161271556461088
2010,3238,Jackson St,137,28.0,6.0,0.21428571428571427,16.6293407119068
2010,3239,Jacksonville,138,29.0,9.0,0.3103448275862069,28.541032920457013
2010,3240,Jacksonville St,139,28.0,8.0,0.2857142857142857,19.090306263386836
2010,3241,James Madison,140,32.0,26.0,0.8125,55.38630190786323
2010,3242,Kansas,141,30.0,15.0,0.5,53.67451289596005
2010,3243,Kansas St,142,31.0,14.0,0.45161290322580644,54.2659620246138
2010,3244,Kennesaw,143,29.0,11.0,0.3793103448275862,26.659425044978803
2010,3245,Kent,144,30.0,20.0,0.6666666666666666,42.51108575877771
2010,3246,Kentucky,145,32.0,25.0,0.78125,63.135727410777946
2010,3247,La Salle,146,28.0,6.0,0.21428571428571427,29.959818862447392
2010,3248,Lafayette,147,22.0,6.0,0.2727272727272727,19.66468034084091
2010,3249,Lamar,148,31.0,24.0,0.7741935483870968,38.51827043457946
2010,3250,Lehigh,149,28.0,25.0,0.8928571428571429,45.945621323577015
2010,3251,Liberty,150,29.0,24.0,0.8275862068965517,52.16217281955227
2010,3252,Lipscomb,151,29.0,5.0,0.1724137931034483,15.144834747088495
2010,3253,Long Beach St,152,30.0,13.0,0.43333333333333335,29.349738877524373
2010,3254,LIU Brooklyn,153,31.0,22.0,0.7096774193548387,34.300343664581604
2010,3255,Longwood,154,29.0,9.0,0.3103448275862069,24.54558637884682
2010,3256,Louisiana Tech,155,31.0,23.0,0.7419354838709677,48.72261188224314
2010,3257,Louisville,156,29.0,12.0,0.41379310344827586,57.020491006753375
2010,3258,Loy Marymount,157,30.0,13.0,0.43333333333333335,39.550508783663716
2010,3259,Loyola MD,158,29.0,14.0,0.4827586206896552,31.538541208512328
2010,3260,Loyola-Chicago,159,29.0,14.0,0.4827586206896552,28.784526032755366
2010,3261,LSU,160,29.0,20.0,0.6896551724137931,68.97136905934724
2010,3262,MA Lowell,161,0.0,0.0,0.0,50.0
2010,3263,Maine,162,29.0,8.0,0.27586206896551724,22.80246773989586
2010,3264,Manhattan,163,30.0,15.0,0.5,31.661084558135258
2010,3265,Marist,164,33.0,26.0,0.7878787878787878,55.214535356644504
2010,3266,Marquette,165,31.0,16.0,0.5161290322580645,52.84816797465989
2010,3267,Marshall,166,29.0,13.0,0.4482758620689655,37.52363457612975
2010,3268,Maryland,167,30.0,18.0,0.6,64.52281598335527
2010,3269,Massachusetts,168,29.0,11.0,0.3793103448275862,34.83065723575989
2010,3270,McNeese St,169,27.0,5.0,0.18518518518518517,19.018327509033732
2010,3271,MD E Shore,170,26.0,11.0,0.4230769230769231,26.614542068437316
2010,3272,Memphis,171,30.0,17.0,0.5666666666666667,35.07560290795024
2010,3273,Mercer,172,30.0,14.0,0.4666666666666667,28.401371681851586
2010,3274,Miami FL,173,30.0,17.0,0.5666666666666667,48.978410204682106
2010,3275,Miami OH,174,30.0,9.0,0.3,34.16704035422366
2010,3276,Michigan,175,30.0,17.0,0.5666666666666667,53.78387890344571
2010,3277,Michigan St,176,31.0,22.0,0.7096774193548387,62.884062531712274
2010,3278,Minnesota,177,30.0,13.0,0.43333333333333335,51.61699387277149
2010,3279,Mississippi,178,30.0,16.0,0.5333333333333333,53.186853497255896
2010,3280,Mississippi St,179,31.0,19.0,0.6129032258064516,60.06659708814257
2010,3281,Missouri,180,30.0,12.0,0.4,46.81509932572422
2010,3282,Missouri KC,181,30.0,15.0,0.5,30.991124426981415
2010,3283,Missouri St,182,29.0,20.0,0.6896551724137931,45.13776969105861
2010,3284,Monmouth NJ,183,30.0,16.0,0.5333333333333333,31.16321485559122
2010,3285,Montana,184,27.0,13.0,0.48148148148148145,42.74860648970153
2010,3286,Montana St,185,31.0,17.0,0.5483870967741935,37.110112095205
2010,3287,Morehead St,186,29.0,19.0,0.6551724137931034,35.048455192157675
2010,3288,Morgan St,187,27.0,15.0,0.5555555555555556,30.142945318032815
2010,3289,Morris Brown,188,0.0,0.0,0.0,50.0
2010,3290,MS Valley St,189,26.0,6.0,0.23076923076923078,20.252261064966397
2010,3291,Mt St Mary's,190,27.0,9.0,0.3333333333333333,24.64895166831174
2010,3292,MTSU,191,30.0,25.0,0.8333333333333334,62.7482839052346
2010,3293,Murray St,192,29.0,12.0,0.41379310344827586,35.192997496991964
2010,3294,N Colorado,193,28.0,12.0,0.42857142857142855,30.19856573427191
2010,3295,N Dakota St,194,28.0,15.0,0.5357142857142857,37.41905267935212
2010,3296,N Illinois,195,29.0,10.0,0.3448275862068966,32.83617639103045
2010,3297,N Kentucky,196,0.0,0.0,0.0,50.0
2010,3298,Navy,197,28.0,15.0,0.5357142857142857,31.910889425048623
2010,3299,NC A&T,198,29.0,19.0,0.6551724137931034,44.00207718674915
2010,3300,NC Central,199,26.0,9.0,0.34615384615384615,26.233021249758195
2010,3301,NC State,200,33.0,20.0,0.6060606060606061,57.08674039924182
2010,3302,NE Illinois,201,0.0,0.0,0.0,50.0
2010,3303,NE Omaha,202,0.0,0.0,0.0,50.0
2010,3304,Nebraska,203,30.0,29.0,0.9666666666666667,68.52672099566756
2010,3305,Nevada,204,31.0,16.0,0.5161290322580645,39.16046595523072
2010,3306,New Hampshire,205,31.0,9.0,0.2903225806451613,25.166896569122784
2010,3307,New Mexico,206,30.0,18.0,0.6,51.471546381277236
2010,3308,New Mexico St,207,30.0,17.0,0.5666666666666667,35.61742526110994
2010,3309,New Orleans,208,32.0,12.0,0.375,33.24666547089156
2010,3310,Niagara,209,31.0,13.0,0.41935483870967744,26.776013708661523
2010,3311,Nicholls St,210,27.0,4.0,0.14814814814814814,9.357325569897732
2010,3312,NJIT,211,25.0,10.0,0.4,21.983730150699827
2010,3313,Norfolk St,212,24.0,1.0,0.041666666666666664,5.3051097598596115
2010,3314,North Carolina,213,29.0,18.0,0.6206896551724138,67.70279432223639
2010,3315,North Dakota,214,27.0,14.0,0.5185185185185185,38.37863371492841
2010,3316,North Florida,215,32.0,12.0,0.375,25.05023541583813
2010,3317,North Texas,216,31.0,9.0,0.2903225806451613,32.60086555859441
2010,3318,Northeastern,217,31.0,13.0,0.41935483870967744,37.22057238190952
2010,3319,Northern Arizona,218,29.0,5.0,0.1724137931034483,25.03441726943288
2010,3320,Northern Iowa,219,31.0,16.0,0.5161290322580645,45.794423942664906
2010,3321,Northwestern,220,29.0,15.0,0.5172413793103449,42.36355532641117
2010,3322,Northwestern LA,221,27.0,12.0,0.4444444444444444,27.998469167679374
2010,3323,Notre Dame,222,32.0,27.0,0.84375,68.75070660600802
2010,3324,Oakland,223,28.0,15.0,0.5357142857142857,42.75313793576059
2010,3325,Ohio,224,30.0,8.0,0.26666666666666666,32.8259590563934
2010,3326,Ohio St,225,34.0,30.0,0.8823529411764706,71.70791048981097
2010,3327,Okla City,226,0.0,0.0,0.0,50.0
2010,3328,Oklahoma,227,33.0,23.0,0.696969696969697,69.32075133007055
2010,3329,Oklahoma St,228,32.0,22.0,0.6875,59.40554720630277
2010,3330,Old Dominion,229,31.0,18.0,0.5806451612903226,49.42902168260598
2010,3331,Oral Roberts,230,30.0,22.0,0.7333333333333333,42.009129775598225
2010,3332,Oregon,231,30.0,16.0,0.5333333333333333,46.16359924206026
2010,3333,Oregon St,232,31.0,11.0,0.3548387096774194,43.91043518198043
2010,3334,Pacific,233,28.0,6.0,0.21428571428571427,24.072145755230224
2010,3335,Penn,234,27.0,2.0,0.07407407407407407,17.20443037596833
2010,3336,Penn St,235,30.0,17.0,0.5666666666666667,50.99574350793354
2010,3337,Pepperdine,236,31.0,20.0,0.6451612903225806,43.94985985470841
2010,3338,Pittsburgh,237,30.0,16.0,0.5333333333333333,56.52737909976206
2010,3339,Portland,238,30.0,18.0,0.6,39.02547995608596
2010,3340,Portland St,239,29.0,15.0,0.5172413793103449,40.694182192889386
2010,3341,Prairie View,240,28.0,15.0,0.5357142857142857,34.81956965067168
2010,3342,Presbyterian,241,28.0,4.0,0.14285714285714285,13.75234228338146
2010,3343,Princeton,242,28.0,26.0,0.9285714285714286,46.93831536227633
2010,3344,Providence,243,29.0,15.0,0.5172413793103449,46.57544064261231
2010,3345,Purdue,244,30.0,14.0,0.4666666666666667,54.80489590341368
2010,3346,Quinnipiac,245,30.0,12.0,0.4,29.189818192059093
2010,3347,Radford,246,27.0,5.0,0.18518518518518517,25.759972122083425
2010,3348,Rhode Island,247,28.0,9.0,0.32142857142857145,29.021964012743112
2010,3349,Rice,248,30.0,13.0,0.43333333333333335,35.3166998041834
2010,3350,Richmond,249,30.0,19.0,0.6333333333333333,48.404944905641
2010,3351,Rider,250,30.0,4.0,0.13333333333333333,19.36234390207261
2010,3352,Robert Morris,251,31.0,23.0,0.7419354838709677,40.633003396652796
2010,3353,Rutgers,252,32.0,18.0,0.5625,60.87878884818022
2010,3354,S Carolina St,253,31.0,12.0,0.3870967741935484,19.639980013328312
2010,3355,S Dakota St,254,30.0,21.0,0.7,53.68276783796004
2010,3356,S Illinois,255,29.0,5.0,0.1724137931034483,31.600124407005936
2010,3357,Sacred Heart,256,30.0,19.0,0.6333333333333333,37.691977420768154
2010,3358,Sam Houston St,257,29.0,11.0,0.3793103448275862,21.553523566050956
2010,3359,Samford,258,32.0,22.0,0.6875,45.119285352659574
2010,3360,San Diego,259,28.0,14.0,0.5,40.0038717496634
2010,3361,San Diego St,260,31.0,21.0,0.6774193548387096,55.343417918347626
2010,3362,San Francisco,261,31.0,5.0,0.16129032258064516,23.75338930817594
2010,3363,San Jose St,262,29.0,6.0,0.20689655172413793,18.49781985884139
2010,3364,UC Santa Barbara,263,31.0,15.0,0.4838709677419355,40.04446695192766
2010,3365,Santa Clara,264,30.0,4.0,0.13333333333333333,27.401496012512283
2010,3366,Savannah St,265,26.0,6.0,0.23076923076923078,10.78441712791414
2010,3367,SC Upstate,266,27.0,18.0,0.6666666666666666,32.02734104882924
2010,3368,SE Louisiana,267,27.0,9.0,0.3333333333333333,24.978754845494194
2010,3369,SE Missouri St,268,25.0,5.0,0.2,23.44849468430229
2010,3370,Seattle,269,24.0,3.0,0.125,27.99937406076465
2010,3371,Seton Hall,270,30.0,9.0,0.3,39.689608775595644
2010,3372,SF Austin,271,28.0,18.0,0.6428571428571429,36.338363172535466
2010,3373,Siena,272,29.0,11.0,0.3793103448275862,29.99353682392818
2010,3374,SMU,273,30.0,20.0,0.6666666666666666,48.0041251425137
2010,3375,South Alabama,274,30.0,14.0,0.4666666666666667,38.05323763840627
2010,3376,South Carolina,275,29.0,14.0,0.4827586206896552,52.00170955152487
2010,3377,South Dakota,276,0.0,0.0,0.0,50.0
2010,3378,South Florida,277,29.0,14.0,0.4827586206896552,49.67093241126851
2010,3379,Southern Miss,278,29.0,8.0,0.27586206896551724,36.321528297921546
2010,3380,Southern Univ,279,29.0,21.0,0.7241379310344828,32.145418568884594
2010,3381,Southern Utah,280,29.0,7.0,0.2413793103448276,18.9034518610139
2010,3382,St Bonaventure,281,31.0,22.0,0.7096774193548387,51.304661462563175
2010,3383,St Francis NY,282,29.0,2.0,0.06896551724137931,8.887929121088888
2010,3384,St Francis PA,283,31.0,17.0,0.5483870967741935,33.59419199045283
2010,3385,St John's,284,30.0,24.0,0.8,59.50985987947385
2010,3386,St Joseph's PA,285,31.0,17.0,0.5483870967741935,45.05587031262827
2010,3387,St Louis,286,30.0,11.0,0.36666666666666664,37.81177478102748
2010,3388,St Mary's CA,287,30.0,21.0,0.7,42.1612265077534
2010,3389,St Peter's,288,30.0,11.0,0.36666666666666664,29.184968384245522
2010,3390,Stanford,289,32.0,31.0,0.96875,80.42575650670881
2010,3391,Stetson,290,29.0,6.0,0.20689655172413793,16.406238551719248
2010,3392,Stony Brook,291,30.0,10.0,0.3333333333333333,28.075041803197948
2010,3393,Syracuse,292,32.0,22.0,0.6875,57.720794060160145
2010,3394,TAM C. Christi,293,30.0,21.0,0.7,33.681665227952195
2010,3395,TCU,294,30.0,22.0,0.7333333333333333,56.78217754541687
2010,3396,Temple,295,32.0,24.0,0.75,57.33592922654233
2010,3397,Tennessee,296,32.0,30.0,0.9375,79.24146171457356
2010,3398,Tennessee St,297,27.0,9.0,0.3333333333333333,26.554894233046895
2010,3399,Tennessee Tech,298,29.0,13.0,0.4482758620689655,29.140472521007325
2010,3400,Texas,299,32.0,22.0,0.6875,65.45620757044956
2010,3401,Texas A&M,300,32.0,25.0,0.78125,73.38678855676908
2010,3402,Texas St,301,23.0,3.0,0.13043478260869565,25.329811317694194
2010,3403,Texas Tech,302,31.0,17.0,0.5483870967741935,52.5224281398351
2010,3404,TN Martin,303,30.0,11.0,0.36666666666666664,21.942253932406246
2010,3405,Toledo,304,32.0,24.0,0.75,45.908055176029706
2010,3406,Towson,305,29.0,14.0,0.4827586206896552,41.101956810410584
2010,3407,Troy,306,28.0,11.0,0.39285714285714285,33.55326560334446
2010,3408,Tulane,307,32.0,26.0,0.8125,49.170767689537826
2010,3409,Tulsa,308,28.0,12.0,0.42857142857142855,35.82624624360601
2010,3410,UTRGV,309,25.0,8.0,0.32,21.70135699671107
2010,3411,TX Southern,310,31.0,13.0,0.41935483870967744,21.13969179489709
2010,3412,UAB,311,32.0,17.0,0.53125,38.71142790325092
2010,3413,UC Davis,312,31.0,21.0,0.6774193548387096,39.41670699423558
2010,3414,UC Irvine,313,30.0,9.0,0.3,23.4710568663414
2010,3415,UC Riverside,314,32.0,17.0,0.53125,39.94969528324617
2010,3416,UCF,315,27.0,11.0,0.4074074074074074,40.016053327234616
2010,3417,UCLA,316,30.0,22.0,0.7333333333333333,61.20060696973832
2010,3418,Louisiana,317,29.0,9.0,0.3103448275862069,21.55946913004341
2010,3419,ULM,318,29.0,10.0,0.3448275862068966,31.224786182656757
2010,3420,UMBC,319,29.0,12.0,0.41379310344827586,29.870253734960684
2010,3421,UNC Asheville,320,26.0,5.0,0.19230769230769232,20.179736781187266
2010,3422,UNC Greensboro,321,30.0,10.0,0.3333333333333333,28.976795961303267
2010,3423,UNC Wilmington,322,31.0,12.0,0.3870967741935484,37.50294407106924
2010,3424,UNLV,323,30.0,12.0,0.4,38.85703846607666
2010,3425,USC,324,31.0,19.0,0.6129032258064516,53.634634445332665
2010,3426,UT Arlington,325,31.0,15.0,0.4838709677419355,38.218569313608654
2010,3427,UT San Antonio,326,29.0,15.0,0.5172413793103449,39.450495909107715
2010,3428,Utah,327,32.0,21.0,0.65625,54.20499410960913
2010,3429,Utah St,328,29.0,12.0,0.41379310344827586,32.29519944138856
2010,3430,Utah Valley,329,27.0,7.0,0.25925925925925924,26.434044403510327
2010,3431,UTEP,330,31.0,15.0,0.4838709677419355,40.39189999848024
2010,3432,Utica,331,0.0,0.0,0.0,50.0
2010,3433,VCU,332,32.0,20.0,0.625,51.62297542489122
2010,3434,Valparaiso,333,29.0,8.0,0.27586206896551724,32.065883597075626
2010,3435,Vanderbilt,334,32.0,22.0,0.6875,66.2838552978251
2010,3436,Vermont,335,31.0,25.0,0.8064516129032258,53.04808784573734
2010,3437,Villanova,336,30.0,14.0,0.4666666666666667,49.030170610205445
2010,3438,Virginia,337,30.0,21.0,0.7,63.20028700667801
2010,3439,Virginia Tech,338,30.0,15.0,0.5,46.94024206228556
2010,3441,W Carolina,339,29.0,7.0,0.2413793103448276,35.499792502497996
2010,3442,W Illinois,340,29.0,9.0,0.3103448275862069,25.070603927435926
2010,3443,WKU,341,31.0,21.0,0.6774193548387096,50.46923860885647
2010,3444,W Michigan,342,30.0,9.0,0.3,29.387391810000878
2010,3445,W Salem St,343,0.0,0.0,0.0,6.39354252626687
2010,3446,W Texas A&M,344,0.0,0.0,0.0,50.0
2010,3447,Wagner,345,30.0,9.0,0.3,16.765903667468926
2010,3448,Wake Forest,346,31.0,18.0,0.5806451612903226,49.98690808260049
2010,3449,Washington,347,29.0,12.0,0.41379310344827586,43.56315566464389
2010,3450,Washington St,348,30.0,8.0,0.26666666666666666,37.83265755923827
2010,3451,Weber St,349,27.0,7.0,0.25925925925925924,25.53636227851044
2010,3452,West Virginia,350,33.0,28.0,0.8484848484848485,62.402282648816154
2010,3453,WI Green Bay,351,30.0,26.0,0.8666666666666667,55.80616017780568
2010,3454,WI Milwaukee,352,31.0,12.0,0.3870967741935484,33.969425958617265
2010,3455,Wichita St,353,30.0,16.0,0.5333333333333333,35.992230485941164
2010,3456,William & Mary,354,28.0,11.0,0.39285714285714285,35.646546855861615
2010,3457,Winthrop,355,28.0,10.0,0.35714285714285715,28.794367886504673
2010,3458,Wisconsin,356,31.0,21.0,0.6774193548387096,58.54389637824629
2010,3459,Wofford,357,28.0,7.0,0.25,20.471013532380162
2010,3460,Wright St,358,29.0,11.0,0.3793103448275862,32.93117816865815
2010,3461,Wyoming,359,28.0,17.0,0.6071428571428571,48.502668685878774
2010,3462,Xavier,360,29.0,26.0,0.896551724137931,65.73894157520559
2010,3463,Yale,361,27.0,12.0,0.4444444444444444,30.50682060638961
2010,3464,Youngstown St,362,30.0,0.0,0.0,13.388318677481955
2010,3465,Cal Baptist,363,0.0,0.0,0.0,50.0
2010,3466,North Alabama,364,0.0,0.0,0.0,50.0
2010,3467,Merrimack,365,0.0,0.0,0.0,50.0
2010,3468,Bellarmine,366,0.0,0.0,0.0,50.0
2010,3469,Utah Tech,367,0.0,0.0,0.0,50.0
2010,3470,Tarleton St,368,0.0,0.0,0.0,50.0
2010,3471,UC San Diego,369,0.0,0.0,0.0,50.0
2010,3472,St Thomas MN,370,0.0,0.0,0.0,50.0
2010,3473,Lindenwood,371,0.0,0.0,0.0,50.0
2010,3474,Queens NC,372,0.0,0.0,0.0,50.0
2010,3475,Southern Indiana,373,0.0,0.0,0.0,50.0
